ID  объявления,Тип,Площадь,Адрес,Цена,Телефоны,Описание,Ссылка на объявление
319922523,Продажа коммерческой земли,"0.25, сот.","Республика Татарстан, Кукморский район, Кукмор, улица Нур Баяна","25145 руб., УСН",79872673123,"Данные получены с сайта ГИС Торги.
Место для размещения нестационарного торгового объекта, 3 фото",https://www.cian.ru/sale/commercial/319922523
319922531,Продажа коммерческой земли,"0.25, сот.","Республика Татарстан, Кукморский район, Кукмор, улица Восточная","25145 руб., УСН",79872673123,"Данные получены с сайта ГИС Торги.
Место для размещения нестационарного торгового объекта, 3 фото",https://www.cian.ru/sale/commercial/319922531
319922530,Продажа коммерческой земли,"0.25, сот.","Республика Татарстан, Кукморский район, Кукмор, улица Почтовая","25145 руб., УСН",79872673123,"Данные получены с сайта ГИС Торги.
Место для размещения нестационарного торгового объекта, 3 фото",https://www.cian.ru/sale/commercial/319922530
319922528,Продажа коммерческой земли,"0.39, сот.","Республика Татарстан, Кукморский район, Кукмор, улица Ленина","33450 руб., УСН",79872673123,"Данные получены с сайта ГИС Торги.
Место для размещения нестационарного торгового объекта, 3 фото",https://www.cian.ru/sale/commercial/319922528
319922529,Продажа коммерческой земли,"0.25, сот.","Республика Татарстан, Кукморский район, Кукмор, улица Ленина","25145 руб., УСН",79872673123,"Данные получены с сайта ГИС Торги.
Место для размещения нестационарного торгового объекта, 3 фото",https://www.cian.ru/sale/commercial/319922529
319922527,Продажа коммерческой земли,"0.38, сот.","Республика Татарстан, Кукморский район, Кукмор, улица Ворошилова","32690 руб., УСН",79872673123,"Данные получены с сайта ГИС Торги.
Место для размещения нестационарного торгового объекта, 3 фото",https://www.cian.ru/sale/commercial/319922527
319922526,Продажа коммерческой земли,"0.4, сот.","Республика Татарстан, Кукморский район, Кукмор","34214 руб., УСН",79872673123,"Данные получены с сайта ГИС Торги.
Место для размещения нестационарного торгового объекта, 3 фото",https://www.cian.ru/sale/commercial/319922526
319922522,Продажа коммерческой земли,"0.25, сот.","Республика Татарстан, Кукморский район, Кукмор, улица Нур Баяна","25145 руб., УСН",79872673123,"Данные получены с сайта ГИС Торги.
Место для размещения нестационарного торгового объекта, 3 фото",https://www.cian.ru/sale/commercial/319922522
319922525,Продажа коммерческой земли,"0.25, сот.","Республика Татарстан, Кукморский район, Кукмор, улица Мичурина","25145 руб., УСН",79872673123,"Данные получены с сайта ГИС Торги.
Место для размещения нестационарного торгового объекта, 3 фото",https://www.cian.ru/sale/commercial/319922525
319922521,Продажа коммерческой земли,"0.25, сот.","Республика Татарстан, Кукморский район, Кукмор, улица Нур Баяна","25145 руб., УСН",79872673123,"Данные получены с сайта ГИС Торги.
Место для размещения нестационарного торгового объекта, 3 фото",https://www.cian.ru/sale/commercial/319922521
319922524,Продажа коммерческой земли,"0.36, сот.","Республика Татарстан, Кукморский район, Кукмор, улица Комсомольская","31146 руб., УСН",79872673123,"Данные получены с сайта ГИС Торги.
Место для размещения нестационарного торгового объекта, 3 фото",https://www.cian.ru/sale/commercial/319922524
